,time,w_id,x,y,z,activities
0,1513150032.43,da22b891b957,-0.2109375,0.99462890625,0.0263671875,Walking
1,1513150032.43,da22b891b957,-0.285400390625,1.0498046875,0.07958984375,Walking
2,1513150032.45,da22b891b957,-0.203369140625,0.91943359375,0.07666015625,Walking
3,1513150032.45,da22b891b957,-0.259033203125,1.06225585938,0.005859375,Walking
4,1513150032.45,da22b891b957,-0.296875,1.04150390625,0.118896484375,Walking
5,1513150032.46,d1feb81c9b0a,0.47998046875,0.67578125,-0.695068359375,Walking
6,1513150032.47,da22b891b957,-0.2158203125,0.96435546875,0.064208984375,Walking
7,1513150032.47,da22b891b957,-0.277587890625,1.09301757812,0.039306640625,Walking
8,1513150032.47,da22b891b957,-0.288330078125,0.999267578125,0.1376953125,Walking
9,1513150032.48,d1feb81c9b0a,0.459228515625,0.631103515625,-0.677734375,Walking
10,1513150032.5,d1feb81c9b0a,0.500732421875,0.64111328125,-0.749267578125,Walking
11,1513150032.55,d1feb81c9b0a,0.568115234375,0.589599609375,-0.75048828125,Walking
12,1513150032.55,d1feb81c9b0a,0.579833984375,0.630615234375,-0.810791015625,Walking
13,1513150032.57,d1feb81c9b0a,0.534912109375,0.474609375,-0.67919921875,Walking
14,1513150032.57,d1feb81c9b0a,0.619873046875,0.658203125,-0.85400390625,Walking
15,1513150032.58,da22b891b957,-0.33203125,1.09619140625,-0.08837890625,Walking
16,1513150032.58,da22b891b957,-0.287841796875,0.965576171875,0.12841796875,Walking
17,1513150032.58,da22b891b957,-0.247314453125,0.91259765625,-0.0478515625,Walking
18,1513150032.58,da22b891b957,-0.268798828125,0.86865234375,0.083251953125,Walking
19,1513150032.58,da22b891b957,-0.2724609375,0.8720703125,-0.005615234375,Walking
20,1513150032.59,d1feb81c9b0a,0.60009765625,0.633056640625,-0.82666015625,Walking
21,1513150032.59,d1feb81c9b0a,0.533203125,0.401611328125,-0.608642578125,Walking
22,1513150032.6,da22b891b957,-0.2333984375,0.8349609375,-0.0869140625,Walking
23,1513150032.6,da22b891b957,-0.316162109375,1.10668945312,-0.065185546875,Walking
24,1513150032.6,da22b891b957,-0.287109375,0.947021484375,-0.043701171875,Walking
25,1513150032.6,da22b891b957,-0.260986328125,0.8671875,0.064697265625,Walking
26,1513150032.6,da22b891b957,-0.27490234375,0.910888671875,0.1220703125,Walking
27,1513150032.61,d1feb81c9b0a,0.513916015625,0.3740234375,-0.554931640625,Walking
28,1513150032.62,da22b891b957,-0.31396484375,0.9970703125,-0.080322265625,Walking
29,1513150032.62,da22b891b957,-0.2646484375,0.868896484375,0.038330078125,Walking
30,1513150032.62,da22b891b957,-0.267333984375,1.0029296875,-0.041259765625,Walking
31,1513150032.62,da22b891b957,-0.277099609375,0.883056640625,0.100830078125,Walking
32,1513150032.62,da22b891b957,-0.21826171875,0.822998046875,-0.10595703125,Walking
33,1513150032.63,d1feb81c9b0a,0.51318359375,0.358154296875,-0.513427734375,Walking
34,1513150032.64,da22b891b957,-0.20458984375,0.847412109375,-0.127685546875,Walking
35,1513150032.65,d1feb81c9b0a,0.523193359375,0.381103515625,-0.471435546875,Walking
36,1513150032.66,da22b891b957,-0.202392578125,0.916015625,-0.152099609375,Walking
37,1513150032.68,da22b891b957,-0.180908203125,0.93017578125,-0.181640625,Walking
38,1513150032.7,d1feb81c9b0a,0.5791015625,0.446044921875,-0.453125,Walking
39,1513150032.72,d1feb81c9b0a,0.62158203125,0.465576171875,-0.44482421875,Walking
40,1513150032.73,d1feb81c9b0a,0.69921875,0.4658203125,-0.496826171875,Walking
41,1513150032.74,d1feb81c9b0a,0.647705078125,0.467041015625,-0.47021484375,Walking
42,1513150032.75,d1feb81c9b0a,0.755615234375,0.524658203125,-0.56787109375,Walking
43,1513150032.77,d1feb81c9b0a,0.783447265625,0.537109375,-0.604248046875,Walking
44,1513150032.79,da22b891b957,-0.17236328125,0.964111328125,-0.195556640625,Walking
45,1513150032.79,d1feb81c9b0a,0.79150390625,0.525146484375,-0.606689453125,Walking
46,1513150032.79,da22b891b957,-0.180419921875,0.997314453125,-0.32177734375,Walking
47,1513150032.79,da22b891b957,-0.239013671875,0.9921875,-0.350341796875,Walking
48,1513150032.81,d1feb81c9b0a,0.757568359375,0.48095703125,-0.575927734375,Walking
49,1513150032.81,da22b891b957,-0.2646484375,0.971435546875,-0.342041015625,Walking
50,1513150032.81,da22b891b957,-0.215576171875,1.0048828125,-0.339599609375,Walking
51,1513150032.81,da22b891b957,-0.17724609375,1.01733398438,-0.188720703125,Walking
52,1513150032.83,da22b891b957,-0.222412109375,1.015625,-0.339599609375,Walking
53,1513150032.83,da22b891b957,-0.293701171875,0.966796875,-0.299560546875,Walking
54,1513150032.83,da22b891b957,-0.1533203125,1.03784179688,-0.2548828125,Walking
55,1513150032.83,d1feb81c9b0a,0.723388671875,0.444580078125,-0.523681640625,Walking
56,1513150032.85,d1feb81c9b0a,0.683837890625,0.415283203125,-0.48388671875,Walking
57,1513150032.87,d1feb81c9b0a,0.638916015625,0.380126953125,-0.45458984375,Walking
58,1513150032.88,d1feb81c9b0a,0.6044921875,0.43408203125,-0.478271484375,Walking
59,1513150032.89,d1feb81c9b0a,0.603759765625,0.384521484375,-0.455322265625,Walking
60,1513150032.9,d1feb81c9b0a,0.60888671875,0.531494140625,-0.4931640625,Walking
61,1513150032.92,d1feb81c9b0a,0.591552734375,0.58935546875,-0.499755859375,Walking
62,1513150032.94,da22b891b957,-0.31787109375,0.979736328125,-0.24609375,Walking
63,1513150032.94,da22b891b957,-0.338134765625,0.94775390625,-0.209716796875,Walking
64,1513150032.94,d1feb81c9b0a,0.590576171875,0.62451171875,-0.494384765625,Walking
65,1513150032.96,da22b891b957,-0.326171875,0.997314453125,-0.2138671875,Walking
66,1513150032.96,da22b891b957,-0.340087890625,0.925048828125,-0.21337890625,Walking
67,1513150032.96,d1feb81c9b0a,0.58642578125,0.654052734375,-0.48583984375,Walking
68,1513150032.97,da22b891b957,-0.346923828125,0.934326171875,-0.205810546875,Walking
69,1513150032.98,da22b891b957,-0.335693359375,0.99462890625,-0.206787109375,Walking
70,1513150032.98,da22b891b957,-0.3427734375,0.92529296875,-0.218505859375,Walking
71,1513150032.98,d1feb81c9b0a,0.5595703125,0.6572265625,-0.471923828125,Walking
72,1513150032.99,da22b891b957,-0.343994140625,0.935302734375,-0.189453125,Walking
73,1513150033.0,d1feb81c9b0a,0.552001953125,0.668701171875,-0.471435546875,Walking
74,1513150033.01,da22b891b957,-0.353271484375,0.943359375,-0.17724609375,Walking
75,1513150033.02,d1feb81c9b0a,0.538818359375,0.6806640625,-0.466796875,Walking
76,1513150033.03,da22b891b957,-0.3583984375,0.926025390625,-0.162353515625,Walking
77,1513150033.04,d1feb81c9b0a,0.542724609375,0.70654296875,-0.466064453125,Walking
78,1513150033.05,da22b891b957,-0.348876953125,0.925048828125,-0.1181640625,Walking
79,1513150033.06,d1feb81c9b0a,0.56103515625,0.72705078125,-0.46435546875,Walking
80,1513150033.06,da22b891b957,-0.335693359375,0.954345703125,-0.045654296875,Walking
81,1513150033.07,da22b891b957,-0.3369140625,0.934326171875,-0.06982421875,Walking
82,1513150033.08,da22b891b957,-0.3349609375,0.92626953125,-0.063720703125,Walking
83,1513150033.08,d1feb81c9b0a,0.577392578125,0.728759765625,-0.465576171875,Walking
84,1513150033.1,d1feb81c9b0a,0.600830078125,0.710693359375,-0.442138671875,Walking
85,1513150033.1,da22b891b957,-0.357421875,0.88671875,-0.044921875,Walking
86,1513150033.12,da22b891b957,-0.323486328125,0.842041015625,-0.010498046875,Walking
87,1513150033.12,d1feb81c9b0a,0.614990234375,0.6630859375,-0.430419921875,Walking
88,1513150033.14,da22b891b957,-0.30224609375,0.863037109375,0.00634765625,Walking
89,1513150033.14,d1feb81c9b0a,0.616455078125,0.669189453125,-0.426513671875,Walking
90,1513150033.16,da22b891b957,-0.291259765625,0.927734375,-0.00830078125,Walking
91,1513150033.16,d1feb81c9b0a,0.6240234375,0.682861328125,-0.41796875,Walking
92,1513150033.18,da22b891b957,-0.276123046875,0.966796875,-0.025390625,Walking
93,1513150033.18,d1feb81c9b0a,0.620361328125,0.6572265625,-0.409912109375,Walking
94,1513150033.2,d1feb81c9b0a,0.61572265625,0.63427734375,-0.396728515625,Walking
95,1513150033.2,da22b891b957,-0.26025390625,0.9736328125,-0.048095703125,Walking
96,1513150033.22,da22b891b957,-0.246337890625,1.00390625,-0.06103515625,Walking
97,1513150033.22,d1feb81c9b0a,0.617919921875,0.629638671875,-0.380615234375,Walking
98,1513150033.24,d1feb81c9b0a,0.623779296875,0.63134765625,-0.366943359375,Walking
99,1513150033.26,d1feb81c9b0a,0.63916015625,0.633544921875,-0.3583984375,Walking
100,1513150033.28,d1feb81c9b0a,0.665283203125,0.6298828125,-0.37841796875,Walking
101,1513150033.29,da22b891b957,-0.23974609375,1.03930664062,-0.06640625,Walking
102,1513150033.3,da22b891b957,-0.2607421875,1.12890625,-0.12890625,Walking
