,time,w_id,x,y,z,activities
0,1513065032.84,da22b891b957,1.05151367188,-0.046875,0.1337890625,Walking
1,1513065032.86,da22b891b957,1.01782226562,-0.1640625,0.256591796875,Walking
2,1513065032.86,da22b891b957,1.0419921875,0.001708984375,0.0673828125,Walking
3,1513065032.86,da22b891b957,0.98681640625,0.091064453125,-0.006103515625,Walking
4,1513065032.88,da22b891b957,1.03173828125,-0.11669921875,0.19677734375,Walking
5,1513065032.88,da22b891b957,1.01171875,0.05908203125,0.025390625,Walking
6,1513065032.88,da22b891b957,0.942138671875,0.11474609375,-0.009765625,Walking
7,1513065032.89,d1feb81c9b0a,-0.876708984375,0.5927734375,0.178955078125,Walking
8,1513065032.9,da22b891b957,0.89794921875,0.159423828125,0.015625,Walking
9,1513065032.91,d1feb81c9b0a,-0.89794921875,0.593994140625,0.163330078125,Walking
10,1513065032.93,d1feb81c9b0a,-0.892822265625,0.584228515625,0.14794921875,Walking
11,1513065032.98,da22b891b957,0.855712890625,0.177978515625,0.03564453125,Walking
12,1513065032.98,da22b891b957,0.852783203125,0.23828125,0.093017578125,Walking
13,1513065033.0,da22b891b957,0.8291015625,0.2158203125,0.06103515625,Walking
14,1513065033.0,da22b891b957,0.878173828125,0.229736328125,0.103759765625,Walking
15,1513065033.01,d1feb81c9b0a,-0.867919921875,0.56494140625,0.135009765625,Walking
16,1513065033.01,d1feb81c9b0a,-0.785400390625,0.535400390625,0.10498046875,Walking
17,1513065033.02,da22b891b957,0.8349609375,0.227294921875,0.075927734375,Walking
18,1513065033.02,da22b891b957,0.902099609375,0.225830078125,0.12353515625,Walking
19,1513065033.03,d1feb81c9b0a,-0.8369140625,0.55419921875,0.123779296875,Walking
20,1513065033.03,d1feb81c9b0a,-0.758056640625,0.542236328125,0.095458984375,Walking
21,1513065033.04,d1feb81c9b0a,-0.73388671875,0.546875,0.108154296875,Walking
22,1513065033.05,d1feb81c9b0a,-0.747802734375,0.541748046875,0.1015625,Walking
23,1513065033.05,d1feb81c9b0a,-0.804443359375,0.537353515625,0.114501953125,Walking
24,1513065033.06,d1feb81c9b0a,-0.7138671875,0.5625,0.132568359375,Walking
25,1513065033.07,da22b891b957,0.925048828125,0.225341796875,0.140625,Walking
26,1513065033.08,d1feb81c9b0a,-0.712890625,0.570556640625,0.152099609375,Walking
27,1513065033.09,da22b891b957,0.94140625,0.231689453125,0.160888671875,Walking
28,1513065033.1,d1feb81c9b0a,-0.7138671875,0.57470703125,0.178955078125,Walking
29,1513065033.1,da22b891b957,0.93701171875,0.235107421875,0.197021484375,Walking
30,1513065033.11,da22b891b957,0.943115234375,0.228515625,0.17724609375,Walking
31,1513065033.12,d1feb81c9b0a,-0.72607421875,0.57958984375,0.203857421875,Walking
32,1513065033.12,da22b891b957,0.923828125,0.239990234375,0.211669921875,Walking
33,1513065033.14,da22b891b957,0.92041015625,0.23779296875,0.220947265625,Walking
34,1513065033.14,d1feb81c9b0a,-0.745849609375,0.55322265625,0.22265625,Walking
35,1513065033.16,d1feb81c9b0a,-0.7587890625,0.544677734375,0.239013671875,Walking
36,1513065033.16,da22b891b957,0.907470703125,0.2490234375,0.23193359375,Walking
37,1513065033.18,d1feb81c9b0a,-0.781982421875,0.532470703125,0.2578125,Walking
38,1513065033.18,da22b891b957,0.8876953125,0.265380859375,0.239990234375,Walking
39,1513065033.19,da22b891b957,0.896240234375,0.30419921875,0.231689453125,Walking
40,1513065033.2,d1feb81c9b0a,-0.827392578125,0.539794921875,0.277099609375,Walking
41,1513065033.2,da22b891b957,0.884033203125,0.280029296875,0.237060546875,Walking
42,1513065033.21,da22b891b957,0.89794921875,0.2978515625,0.2255859375,Walking
43,1513065033.22,d1feb81c9b0a,-0.879638671875,0.53515625,0.30810546875,Walking
44,1513065033.23,da22b891b957,0.888427734375,0.30615234375,0.223388671875,Walking
45,1513065033.24,d1feb81c9b0a,-0.90966796875,0.53759765625,0.348876953125,Walking
46,1513065033.25,da22b891b957,0.868896484375,0.32421875,0.224853515625,Walking
47,1513065033.26,d1feb81c9b0a,-0.917724609375,0.53662109375,0.3857421875,Walking
48,1513065033.27,da22b891b957,0.843017578125,0.3759765625,0.2177734375,Walking
49,1513065033.29,da22b891b957,0.828857421875,0.409423828125,0.21630859375,Walking
50,1513065033.31,da22b891b957,0.843017578125,0.401123046875,0.19677734375,Walking
51,1513065033.33,da22b891b957,0.903564453125,0.393310546875,0.18408203125,Walking
52,1513065033.34,d1feb81c9b0a,-0.912109375,0.5185546875,0.401611328125,Walking
53,1513065033.34,d1feb81c9b0a,-0.9326171875,0.46044921875,0.384521484375,Walking
54,1513065033.35,da22b891b957,0.969482421875,0.331298828125,0.184814453125,Walking
55,1513065033.36,d1feb81c9b0a,-0.911865234375,0.501708984375,0.40966796875,Walking
56,1513065033.36,d1feb81c9b0a,-0.941650390625,0.44189453125,0.376953125,Walking
57,1513065033.37,da22b891b957,1.04931640625,0.325927734375,0.19873046875,Walking
58,1513065033.38,d1feb81c9b0a,-0.9658203125,0.4580078125,0.369384765625,Walking
59,1513065033.38,d1feb81c9b0a,-0.902099609375,0.469482421875,0.39892578125,Walking
60,1513065033.39,da22b891b957,1.12768554688,0.3740234375,0.213134765625,Walking
61,1513065033.4,d1feb81c9b0a,-0.962890625,0.490234375,0.3740234375,Walking
62,1513065033.41,da22b891b957,1.12255859375,0.432861328125,0.214111328125,Walking
63,1513065033.42,d1feb81c9b0a,-0.89404296875,0.49267578125,0.4013671875,Walking
64,1513065033.44,d1feb81c9b0a,-0.78173828125,0.47607421875,0.40771484375,Walking
65,1513065033.46,d1feb81c9b0a,-0.730224609375,0.493408203125,0.404541015625,Walking
66,1513065033.46,da22b891b957,1.02172851562,0.479736328125,0.19775390625,Walking
67,1513065033.48,d1feb81c9b0a,-0.720458984375,0.525146484375,0.4130859375,Walking
68,1513065033.48,da22b891b957,1.00561523438,0.467529296875,0.1728515625,Walking
69,1513065033.5,d1feb81c9b0a,-0.71484375,0.533935546875,0.4326171875,Walking
70,1513065033.5,da22b891b957,1.076171875,0.413818359375,0.160400390625,Walking
71,1513065033.52,da22b891b957,1.1025390625,0.354248046875,0.124755859375,Walking
72,1513065033.52,d1feb81c9b0a,-0.677001953125,0.517333984375,0.42333984375,Walking
73,1513065033.54,d1feb81c9b0a,-0.66162109375,0.475830078125,0.37890625,Walking
74,1513065033.54,da22b891b957,1.05908203125,0.241455078125,0.0703125,Walking
75,1513065033.55,da22b891b957,0.98486328125,0.12158203125,0.003662109375,Walking
76,1513065033.56,d1feb81c9b0a,-0.682861328125,0.446533203125,0.3525390625,Walking
77,1513065033.56,da22b891b957,0.986328125,0.24853515625,0.054443359375,Walking
78,1513065033.57,da22b891b957,0.990234375,0.00732421875,-0.01904296875,Walking
79,1513065033.58,d1feb81c9b0a,-0.7099609375,0.43505859375,0.364990234375,Walking
80,1513065033.58,da22b891b957,0.96484375,0.21484375,0.03662109375,Walking
81,1513065033.59,da22b891b957,0.977783203125,0.1259765625,0.037841796875,Walking
82,1513065033.6,d1feb81c9b0a,-0.72998046875,0.4638671875,0.3935546875,Walking
83,1513065033.6,da22b891b957,0.957763671875,0.32177734375,0.030029296875,Walking
84,1513065033.61,d1feb81c9b0a,-0.736328125,0.516845703125,0.415283203125,Walking
85,1513065033.62,d1feb81c9b0a,-0.727783203125,0.493896484375,0.409912109375,Walking
86,1513065033.62,da22b891b957,0.9814453125,0.3896484375,0.019775390625,Walking
87,1513065033.63,d1feb81c9b0a,-0.746337890625,0.52001953125,0.4140625,Walking
88,1513065033.64,da22b891b957,1.00927734375,0.39599609375,-0.0029296875,Walking
89,1513065033.65,d1feb81c9b0a,-0.755126953125,0.504638671875,0.42529296875,Walking
90,1513065033.66,da22b891b957,1.00341796875,0.3994140625,-0.013427734375,Walking
91,1513065033.67,d1feb81c9b0a,-0.734619140625,0.484130859375,0.439697265625,Walking
92,1513065033.68,da22b891b957,0.979736328125,0.35595703125,-0.01708984375,Walking
93,1513065033.69,d1feb81c9b0a,-0.716064453125,0.456298828125,0.436767578125,Walking
94,1513065033.7,da22b891b957,0.96044921875,0.305419921875,-0.0283203125,Walking
95,1513065033.71,d1feb81c9b0a,-0.704345703125,0.446044921875,0.43603515625,Walking
96,1513065033.72,da22b891b957,0.9296875,0.2890625,-0.025390625,Walking
97,1513065033.73,d1feb81c9b0a,-0.70458984375,0.431396484375,0.439453125,Walking
98,1513065033.74,da22b891b957,0.90478515625,0.291748046875,-0.031005859375,Walking
99,1513065033.75,d1feb81c9b0a,-0.7099609375,0.432373046875,0.447265625,Walking
100,1513065033.76,da22b891b957,0.883056640625,0.299072265625,-0.034423828125,Walking
101,1513065033.77,d1feb81c9b0a,-0.714111328125,0.434326171875,0.455078125,Walking
102,1513065033.78,da22b891b957,0.85400390625,0.314453125,-0.041015625,Walking
103,1513065033.79,d1feb81c9b0a,-0.709716796875,0.43212890625,0.454345703125,Walking
104,1513065033.8,da22b891b957,0.825439453125,0.331787109375,-0.04296875,Walking
105,1513065033.81,d1feb81c9b0a,-0.708984375,0.428955078125,0.452880859375,Walking
106,1513065033.82,da22b891b957,0.81591796875,0.335205078125,-0.03955078125,Walking
107,1513065033.83,d1feb81c9b0a,-0.715576171875,0.42626953125,0.4521484375,Walking
108,1513065033.84,da22b891b957,0.81884765625,0.336669921875,-0.037353515625,Walking
109,1513065033.85,d1feb81c9b0a,-0.727783203125,0.420166015625,0.4404296875,Walking
110,1513065033.86,da22b891b957,0.8330078125,0.33349609375,-0.038330078125,Walking
111,1513065033.87,d1feb81c9b0a,-0.740478515625,0.4228515625,0.429931640625,Walking
112,1513065033.88,da22b891b957,0.850830078125,0.31689453125,-0.0380859375,Walking
113,1513065033.89,d1feb81c9b0a,-0.743896484375,0.42724609375,0.41943359375,Walking
114,1513065033.9,da22b891b957,0.8623046875,0.320068359375,-0.02978515625,Walking
115,1513065033.92,da22b891b957,0.874755859375,0.325439453125,-0.02490234375,Walking
116,1513065033.94,d1feb81c9b0a,-0.72021484375,0.427490234375,0.41259765625,Walking
117,1513065033.96,d1feb81c9b0a,-0.70751953125,0.424072265625,0.40087890625,Walking
118,1513065033.97,d1feb81c9b0a,-0.689453125,0.4248046875,0.40185546875,Walking
119,1513065033.98,d1feb81c9b0a,-0.712158203125,0.432373046875,0.398193359375,Walking
120,1513065033.99,d1feb81c9b0a,-0.668212890625,0.421142578125,0.38037109375,Walking
121,1513065034.01,d1feb81c9b0a,-0.671875,0.415771484375,0.35693359375,Walking
122,1513065034.03,d1feb81c9b0a,-0.671630859375,0.4091796875,0.339599609375,Walking
123,1513065034.05,d1feb81c9b0a,-0.664306640625,0.41357421875,0.320068359375,Walking
124,1513065034.07,d1feb81c9b0a,-0.682373046875,0.435791015625,0.310791015625,Walking
125,1513065034.09,d1feb81c9b0a,-0.707763671875,0.4736328125,0.320068359375,Walking
126,1513065034.11,d1feb81c9b0a,-0.720703125,0.505126953125,0.329345703125,Walking
127,1513065034.13,d1feb81c9b0a,-0.769775390625,0.55908203125,0.34033203125,Walking
128,1513065034.15,d1feb81c9b0a,-0.850830078125,0.62451171875,0.37109375,Walking
129,1513065034.17,d1feb81c9b0a,-0.890869140625,0.689453125,0.410400390625,Walking
130,1513065034.18,da22b891b957,0.91064453125,0.321533203125,-0.021484375,Walking
131,1513065034.19,d1feb81c9b0a,-0.886474609375,0.692138671875,0.43115234375,Walking
132,1513065034.2,da22b891b957,0.9423828125,0.342041015625,-0.009033203125,Walking
133,1513065034.21,d1feb81c9b0a,-0.872802734375,0.6796875,0.40869140625,Walking
134,1513065034.22,da22b891b957,0.975830078125,0.36669921875,0.005859375,Walking
135,1513065034.23,d1feb81c9b0a,-0.845703125,0.61572265625,0.38037109375,Walking
136,1513065034.24,d1feb81c9b0a,-0.84814453125,0.48876953125,0.322509765625,Walking
137,1513065034.25,d1feb81c9b0a,-0.826416015625,0.55517578125,0.348388671875,Walking
138,1513065034.26,d1feb81c9b0a,-0.8837890625,0.449462890625,0.2880859375,Walking
139,1513065034.27,da22b891b957,1.02319335938,0.392822265625,0.018310546875,Walking
140,1513065034.27,da22b891b957,1.115234375,0.443359375,0.05712890625,Walking
141,1513065034.27,da22b891b957,1.14526367188,0.434814453125,0.093994140625,Walking
142,1513065034.27,da22b891b957,1.15478515625,0.350830078125,0.0126953125,Walking
143,1513065034.27,da22b891b957,0.869384765625,0.34814453125,0.105224609375,Walking
144,1513065034.28,d1feb81c9b0a,-0.911376953125,0.459228515625,0.26318359375,Walking
145,1513065034.29,da22b891b957,1.0595703125,0.419677734375,0.033935546875,Walking
146,1513065034.29,da22b891b957,1.1298828125,0.447265625,0.073974609375,Walking
147,1513065034.29,da22b891b957,1.18359375,0.401123046875,0.064453125,Walking
148,1513065034.29,da22b891b957,1.05102539062,0.359619140625,0.050048828125,Walking
149,1513065034.29,da22b891b957,0.78125,0.365478515625,0.097412109375,Walking
150,1513065034.3,da22b891b957,0.736572265625,0.396240234375,0.08349609375,Walking
151,1513065034.3,d1feb81c9b0a,-0.921630859375,0.485107421875,0.2529296875,Walking
152,1513065034.31,da22b891b957,0.738525390625,0.38427734375,0.084228515625,Walking
153,1513065034.31,da22b891b957,1.14868164062,0.446044921875,0.091796875,Walking
154,1513065034.31,da22b891b957,1.2177734375,0.36767578125,0.020751953125,Walking
155,1513065034.31,da22b891b957,0.957763671875,0.349365234375,0.08642578125,Walking
156,1513065034.31,da22b891b957,1.08740234375,0.433349609375,0.046142578125,Walking
157,1513065034.32,d1feb81c9b0a,-0.931884765625,0.512451171875,0.246826171875,Walking
158,1513065034.32,da22b891b957,0.757080078125,0.4072265625,0.095458984375,Walking
159,1513065034.33,da22b891b957,0.84033203125,0.42138671875,0.112060546875,Walking
160,1513065034.34,d1feb81c9b0a,-0.953369140625,0.540771484375,0.245849609375,Walking
161,1513065034.34,da22b891b957,0.7939453125,0.421630859375,0.113037109375,Walking
162,1513065034.35,da22b891b957,0.884033203125,0.4072265625,0.10302734375,Walking
163,1513065034.36,d1feb81c9b0a,-0.93603515625,0.580322265625,0.249755859375,Walking
164,1513065034.36,da22b891b957,0.935546875,0.37060546875,0.109375,Walking
165,1513065034.37,da22b891b957,0.917236328125,0.39111328125,0.1044921875,Walking
166,1513065034.38,d1feb81c9b0a,-0.90087890625,0.587890625,0.233642578125,Walking
167,1513065034.38,da22b891b957,0.93017578125,0.354736328125,0.12548828125,Walking
168,1513065034.4,d1feb81c9b0a,-0.841552734375,0.587890625,0.213623046875,Walking
169,1513065034.4,da22b891b957,0.930908203125,0.33056640625,0.16015625,Walking
170,1513065034.42,da22b891b957,0.991455078125,0.06201171875,0.31103515625,Walking
171,1513065034.42,d1feb81c9b0a,-0.792724609375,0.5732421875,0.181396484375,Walking
172,1513065034.44,d1feb81c9b0a,-0.749755859375,0.55859375,0.193359375,Walking
173,1513065034.44,da22b891b957,1.07958984375,-0.37548828125,0.42236328125,Walking
